prefix,operator,operator_group,service_type,orbit_class,origin_asn,geoip_country,geoip_region,geoip_city,geoip_source,pop_code,pop_iata,bgp_state,ground_station_claim,active_user_claim,quality_flags,attribution_confidence,geo_confidence,first_seen,last_seen,changed_at,change_type,previous_bgp_state,previous_origin_asn,previous_operator,previous_pop_code,previous_geoip_country,previous_geoip_region,previous_geoip_city
81.199.40.0/24,gilat_telecom,gilat,satellite_internet,geo,12491,,,,,,,bgp_only,false,true,[prefix_only_in_bgp bgp_announced origin_asn_expected],0.970,0.000,2026-06-15,2026-08-12,2026-06-15T12:16:54Z,unchanged,,,,,,,
81.199.41.0/24,gilat_telecom,gilat,satellite_internet,geo,12491,,,,,,,bgp_only,false,true,[prefix_only_in_bgp bgp_announced origin_asn_expected],0.970,0.000,2026-06-15,2026-08-12,2026-06-15T12:16:54Z,unchanged,,,,,,,
81.199.42.0/24,gilat_telecom,gilat,satellite_internet,geo,12491,,,,,,,bgp_only,false,true,[prefix_only_in_bgp bgp_announced origin_asn_expected],0.970,0.000,2026-06-15,2026-08-12,2026-06-15T12:16:54Z,unchanged,,,,,,,
81.199.43.0/24,gilat_telecom,gilat,satellite_internet,geo,12491,,,,,,,bgp_only,false,true,[prefix_only_in_bgp bgp_announced origin_asn_expected],0.970,0.000,2026-06-15,2026-08-12,2026-06-15T12:16:54Z,unchanged,,,,,,,
81.199.44.0/24,gilat_telecom,gilat,satellite_internet,geo,12491,,,,,,,bgp_only,false,true,[prefix_only_in_bgp bgp_announced origin_asn_expected],0.970,0.000,2026-06-15,2026-08-12,2026-06-15T12:16:54Z,unchanged,,,,,,,
81.199.45.0/24,gilat_telecom,gilat,satellite_internet,geo,12491,,,,,,,bgp_only,false,true,[prefix_only_in_bgp bgp_announced origin_asn_expected],0.970,0.000,2026-06-15,2026-08-12,2026-06-15T12:16:54Z,unchanged,,,,,,,
81.199.46.0/24,gilat_telecom,gilat,satellite_internet,geo,12491,,,,,,,bgp_only,false,true,[prefix_only_in_bgp bgp_announced origin_asn_expected],0.970,0.000,2026-06-15,2026-08-12,2026-06-15T12:16:54Z,unchanged,,,,,,,
81.199.47.0/24,gilat_telecom,gilat,satellite_internet,geo,12491,,,,,,,bgp_only,false,true,[prefix_only_in_bgp bgp_announced origin_asn_expected],0.970,0.000,2026-06-15,2026-08-12,2026-06-15T12:16:54Z,unchanged,,,,,,,
81.199.48.0/24,gilat_telecom,gilat,satellite_internet,geo,12491,,,,,,,bgp_only,false,true,[prefix_only_in_bgp bgp_announced origin_asn_expected],0.970,0.000,2026-06-15,2026-08-12,2026-06-15T12:16:54Z,unchanged,,,,,,,
81.199.50.0/24,gilat_telecom,gilat,satellite_internet,geo,12491,,,,,,,bgp_only,false,true,[prefix_only_in_bgp bgp_announced origin_asn_expected],0.970,0.000,2026-06-15,2026-08-12,2026-06-15T12:16:54Z,unchanged,,,,,,,
81.199.52.0/23,gilat_telecom,gilat,satellite_internet,geo,12491,,,,,,,bgp_only,false,true,[prefix_only_in_bgp bgp_announced origin_asn_expected],0.970,0.000,2026-06-15,2026-08-12,2026-06-15T12:16:54Z,unchanged,,,,,,,
81.199.52.0/24,gilat_telecom,gilat,satellite_internet,geo,12491,,,,,,,bgp_only,false,true,[prefix_only_in_bgp bgp_announced origin_asn_expected],0.970,0.000,2026-06-15,2026-08-12,2026-06-15T12:16:54Z,unchanged,,,,,,,
81.199.53.0/24,gilat_telecom,gilat,satellite_internet,geo,12491,,,,,,,bgp_only,false,true,[prefix_only_in_bgp bgp_announced origin_asn_expected],0.970,0.000,2026-06-15,2026-08-12,2026-06-15T12:16:54Z,unchanged,,,,,,,
81.199.54.0/24,gilat_telecom,gilat,satellite_internet,geo,12491,,,,,,,bgp_only,false,true,[prefix_only_in_bgp bgp_announced origin_asn_expected],0.970,0.000,2026-06-15,2026-08-12,2026-06-15T12:16:54Z,unchanged,,,,,,,
81.199.55.0/24,gilat_telecom,gilat,satellite_internet,geo,12491,,,,,,,bgp_only,false,true,[prefix_only_in_bgp bgp_announced origin_asn_expected],0.970,0.000,2026-06-15,2026-08-12,2026-06-15T12:16:54Z,unchanged,,,,,,,
81.199.56.0/23,gilat_telecom,gilat,satellite_internet,geo,12491,,,,,,,bgp_only,false,true,[prefix_only_in_bgp bgp_announced origin_asn_expected],0.970,0.000,2026-06-15,2026-08-12,2026-06-15T12:16:54Z,unchanged,,,,,,,
81.199.56.0/24,gilat_telecom,gilat,satellite_internet,geo,12491,,,,,,,bgp_only,false,true,[prefix_only_in_bgp bgp_announced origin_asn_expected],0.970,0.000,2026-06-15,2026-08-12,2026-06-15T12:16:54Z,unchanged,,,,,,,
81.199.57.0/24,gilat_telecom,gilat,satellite_internet,geo,12491,,,,,,,bgp_only,false,true,[prefix_only_in_bgp bgp_announced origin_asn_expected],0.970,0.000,2026-06-15,2026-08-12,2026-06-15T12:16:54Z,unchanged,,,,,,,
81.199.59.0/24,gilat_telecom,gilat,satellite_internet,geo,12491,,,,,,,bgp_only,false,true,[prefix_only_in_bgp bgp_announced origin_asn_expected],0.970,0.000,2026-06-15,2026-08-12,2026-06-15T12:16:54Z,unchanged,,,,,,,
81.199.60.0/24,gilat_telecom,gilat,satellite_internet,geo,12491,,,,,,,bgp_only,false,true,[prefix_only_in_bgp bgp_announced origin_asn_expected],0.970,0.000,2026-06-15,2026-08-12,2026-06-15T12:16:54Z,unchanged,,,,,,,
81.199.63.0/24,gilat_telecom,gilat,satellite_internet,geo,12491,,,,,,,bgp_only,false,true,[prefix_only_in_bgp bgp_announced origin_asn_expected],0.970,0.000,2026-06-15,2026-08-12,2026-06-15T12:16:54Z,unchanged,,,,,,,
81.199.7.0/24,gilat_telecom,gilat,satellite_internet,geo,12491,,,,,,,bgp_only,false,true,[prefix_only_in_bgp bgp_announced origin_asn_expected],0.970,0.000,2026-06-15,2026-08-12,2026-06-15T12:16:54Z,unchanged,,,,,,,
81.199.84.0/24,gilat_telecom,gilat,satellite_internet,geo,12491,,,,,,,bgp_only,false,true,[prefix_only_in_bgp bgp_announced origin_asn_expected],0.970,0.000,2026-06-15,2026-08-12,2026-06-15T12:16:54Z,unchanged,,,,,,,
81.199.85.0/24,gilat_telecom,gilat,satellite_internet,geo,12491,,,,,,,bgp_only,false,true,[prefix_only_in_bgp bgp_announced origin_asn_expected],0.970,0.000,2026-06-15,2026-08-12,2026-06-15T12:16:54Z,unchanged,,,,,,,
81.199.9.0/24,gilat_telecom,gilat,satellite_internet,geo,12491,,,,,,,bgp_only,false,true,[prefix_only_in_bgp bgp_announced origin_asn_expected],0.970,0.000,2026-06-15,2026-08-12,2026-06-15T12:16:54Z,unchanged,,,,,,,
81.199.91.0/24,gilat_telecom,gilat,satellite_internet,geo,12491,,,,,,,bgp_only,false,true,[prefix_only_in_bgp bgp_announced origin_asn_expected],0.970,0.000,2026-06-15,2026-08-12,2026-06-15T12:16:54Z,unchanged,,,,,,,
81.199.92.0/24,gilat_telecom,gilat,satellite_internet,geo,12491,,,,,,,bgp_only,false,true,[prefix_only_in_bgp bgp_announced origin_asn_expected],0.970,0.000,2026-06-15,2026-08-12,2026-06-15T12:16:54Z,unchanged,,,,,,,
81.199.93.0/24,gilat_telecom,gilat,satellite_internet,geo,12491,,,,,,,bgp_only,false,true,[prefix_only_in_bgp bgp_announced origin_asn_expected],0.970,0.000,2026-06-15,2026-08-12,2026-06-15T12:16:54Z,unchanged,,,,,,,
81.199.96.0/24,gilat_telecom,gilat,satellite_internet,geo,12491,,,,,,,bgp_only,false,true,[prefix_only_in_bgp bgp_announced origin_asn_expected],0.970,0.000,2026-06-15,2026-08-12,2026-06-15T12:16:54Z,unchanged,,,,,,,
81.199.98.0/24,gilat_telecom,gilat,satellite_internet,geo,12491,,,,,,,bgp_only,false,true,[prefix_only_in_bgp bgp_announced origin_asn_expected],0.970,0.000,2026-06-15,2026-08-12,2026-06-15T12:16:54Z,unchanged,,,,,,,
81.199.99.0/24,gilat_telecom,gilat,satellite_internet,geo,12491,,,,,,,bgp_only,false,true,[prefix_only_in_bgp bgp_announced origin_asn_expected],0.970,0.000,2026-06-15,2026-08-12,2026-06-15T12:16:54Z,unchanged,,,,,,,
81.20.208.0/21,viasat,viasat,satellite_internet,geo_or_hybrid_satellite,7155,,,,,,,bgp_only,false,true,[prefix_only_in_bgp bgp_announced origin_asn_expected],0.970,0.000,2026-08-01,2026-08-12,2026-08-01T06:08:32Z,unchanged,,,,,,,
81.20.216.0/21,viasat,viasat,satellite_internet,geo_or_hybrid_satellite,7155,,,,,,,bgp_only,false,true,[prefix_only_in_bgp bgp_announced origin_asn_expected],0.970,0.000,2026-08-01,2026-08-12,2026-08-01T06:08:32Z,unchanged,,,,,,,
81.29.160.0/24,intelsat,intelsat,satellite_internet,geo_or_multi_orbit,22351,,,,,,,bgp_only,false,true,[prefix_only_in_bgp bgp_announced origin_asn_expected],0.970,0.000,2026-05-25,2026-08-12,,unchanged,,,,,,,
81.29.161.0/24,intelsat,intelsat,satellite_internet,geo_or_multi_orbit,22351,,,,,,,bgp_only,false,true,[prefix_only_in_bgp bgp_announced origin_asn_expected],0.970,0.000,2026-05-25,2026-08-12,,unchanged,,,,,,,
82.103.105.0/24,viasat,viasat,satellite_internet,geo_or_hybrid_satellite,7155,,,,,,,bgp_only,false,true,[prefix_only_in_bgp bgp_announced origin_asn_expected],0.970,0.000,2026-08-01,2026-08-12,2026-08-01T06:08:32Z,unchanged,,,,,,,
82.117.232.0/21,telesat,telesat,satellite_internet,geo_or_hybrid_satellite,57888,,,,,,,bgp_only,false,true,[prefix_only_in_bgp bgp_announced origin_asn_expected],0.970,0.000,2026-06-15,2026-08-12,2026-06-15T12:16:54Z,unchanged,,,,,,,
82.180.176.0/21,yahsat,space42,satellite_internet,geo,206283,,,,,,,bgp_only,false,true,[prefix_only_in_bgp bgp_announced origin_asn_expected],0.970,0.000,2026-08-01,2026-08-12,2026-08-01T06:08:32Z,unchanged,,,,,,,
82.180.176.0/24,yahsat,space42,satellite_internet,geo,198247,,,,,,,bgp_only,false,true,[prefix_only_in_bgp bgp_announced origin_asn_expected],0.970,0.000,2026-08-01,2026-08-12,2026-08-01T06:08:32Z,unchanged,,,,,,,
82.180.181.0/24,yahsat,space42,satellite_internet,geo,208428,,,,,,,bgp_only,false,true,[prefix_only_in_bgp bgp_announced origin_asn_expected],0.970,0.000,2026-08-01,2026-08-12,2026-08-01T06:08:32Z,unchanged,,,,,,,
82.205.185.0/24,eutelsat_skylogic,eutelsat,satellite_internet,geo_or_hybrid_satellite,29286,,,,,,,bgp_only,false,true,[prefix_only_in_bgp bgp_announced origin_asn_expected],0.970,0.000,2026-05-25,2026-08-12,,unchanged,,,,,,,
82.206.128.0/17,intelsat,intelsat,satellite_internet,geo_or_multi_orbit,22351,,,,,,,bgp_only,false,true,[prefix_only_in_bgp bgp_announced origin_asn_expected],0.970,0.000,2026-05-25,2026-08-12,,unchanged,,,,,,,
82.206.219.0/24,intelsat,intelsat,satellite_internet,geo_or_multi_orbit,22351,,,,,,,bgp_only,false,true,[prefix_only_in_bgp bgp_announced origin_asn_expected],0.970,0.000,2026-05-25,2026-08-12,,unchanged,,,,,,,
82.97.198.0/24,esa,esa,space_agency_telemetry,mixed_satellite,29076,,,,,,,bgp_only,false,true,[prefix_only_in_bgp bgp_announced origin_asn_expected],0.970,0.000,2026-06-15,2026-08-12,2026-06-15T12:16:54Z,unchanged,,,,,,,
83.138.192.0/18,turksat,turksat,satellite_internet,geo,47524,,,,,,,bgp_only,false,true,[prefix_only_in_bgp bgp_announced origin_asn_expected],0.970,0.000,2026-06-15,2026-08-12,2026-06-15T12:16:54Z,unchanged,,,,,,,
83.170.128.0/18,intelsat,intelsat,satellite_internet,geo_or_multi_orbit,22351,,,,,,,bgp_only,false,true,[prefix_only_in_bgp bgp_announced origin_asn_expected],0.970,0.000,2026-05-25,2026-08-12,,unchanged,,,,,,,
83.170.128.0/19,intelsat,intelsat,satellite_internet,geo_or_multi_orbit,22351,,,,,,,bgp_only,false,true,[prefix_only_in_bgp bgp_announced origin_asn_expected],0.970,0.000,2026-05-25,2026-08-12,,unchanged,,,,,,,
83.170.160.0/21,intelsat,intelsat,satellite_internet,geo_or_multi_orbit,22351,,,,,,,bgp_only,false,true,[prefix_only_in_bgp bgp_announced origin_asn_expected],0.970,0.000,2026-05-25,2026-08-12,,unchanged,,,,,,,
83.170.160.0/24,intelsat,intelsat,satellite_internet,geo_or_multi_orbit,22351,,,,,,,bgp_only,false,true,[prefix_only_in_bgp bgp_announced origin_asn_expected],0.970,0.000,2026-05-25,2026-08-12,,unchanged,,,,,,,
83.170.161.0/24,intelsat,intelsat,satellite_internet,geo_or_multi_orbit,22351,,,,,,,bgp_only,false,true,[prefix_only_in_bgp bgp_announced origin_asn_expected],0.970,0.000,2026-05-25,2026-08-12,,unchanged,,,,,,,
83.170.162.0/24,intelsat,intelsat,satellite_internet,geo_or_multi_orbit,22351,,,,,,,bgp_only,false,true,[prefix_only_in_bgp bgp_announced origin_asn_expected],0.970,0.000,2026-07-21,2026-08-12,2026-07-21T06:06:10Z,unchanged,,,,,,,
83.170.168.0/21,intelsat,intelsat,satellite_internet,geo_or_multi_orbit,22351,,,,,,,bgp_only,false,true,[prefix_only_in_bgp bgp_announced origin_asn_expected],0.970,0.000,2026-05-25,2026-08-12,,unchanged,,,,,,,
83.170.176.0/20,intelsat,intelsat,satellite_internet,geo_or_multi_orbit,22351,,,,,,,bgp_only,false,true,[prefix_only_in_bgp bgp_announced origin_asn_expected],0.970,0.000,2026-05-25,2026-08-12,,unchanged,,,,,,,
83.69.253.0/24,esa,esa,space_agency_telemetry,mixed_satellite,29076,,,,,,,bgp_only,false,true,[prefix_only_in_bgp bgp_announced origin_asn_expected],0.970,0.000,2026-06-15,2026-08-12,2026-06-15T12:16:54Z,unchanged,,,,,,,
83.69.254.0/24,esa,esa,space_agency_telemetry,mixed_satellite,29076,,,,,,,bgp_only,false,true,[prefix_only_in_bgp bgp_announced origin_asn_expected],0.970,0.000,2026-06-15,2026-08-12,2026-06-15T12:16:54Z,unchanged,,,,,,,
84.22.64.0/24,eutelsat_skylogic,eutelsat,satellite_internet,geo_or_hybrid_satellite,29286,,,,,,,bgp_only,false,true,[prefix_only_in_bgp bgp_announced origin_asn_expected],0.970,0.000,2026-05-25,2026-08-12,,unchanged,,,,,,,
84.22.65.0/24,eutelsat_skylogic,eutelsat,satellite_internet,geo_or_hybrid_satellite,29286,,,,,,,bgp_only,false,true,[prefix_only_in_bgp bgp_announced origin_asn_expected],0.970,0.000,2026-05-25,2026-08-12,,unchanged,,,,,,,
84.22.66.0/24,eutelsat_skylogic,eutelsat,satellite_internet,geo_or_hybrid_satellite,29286,,,,,,,bgp_only,false,true,[prefix_only_in_bgp bgp_announced origin_asn_expected],0.970,0.000,2026-05-25,2026-08-12,,unchanged,,,,,,,
84.22.67.0/24,eutelsat_skylogic,eutelsat,satellite_internet,geo_or_hybrid_satellite,29286,,,,,,,bgp_only,false,true,[prefix_only_in_bgp bgp_announced origin_asn_expected],0.970,0.000,2026-05-25,2026-08-12,,unchanged,,,,,,,
84.22.68.0/24,eutelsat_skylogic,eutelsat,satellite_internet,geo_or_hybrid_satellite,29286,,,,,,,bgp_only,false,true,[prefix_only_in_bgp bgp_announced origin_asn_expected],0.970,0.000,2026-05-25,2026-08-12,,unchanged,,,,,,,
84.22.69.0/24,eutelsat_skylogic,eutelsat,satellite_internet,geo_or_hybrid_satellite,29286,,,,,,,bgp_only,false,true,[prefix_only_in_bgp bgp_announced origin_asn_expected],0.970,0.000,2026-05-25,2026-08-12,,unchanged,,,,,,,
84.22.70.0/24,eutelsat_skylogic,eutelsat,satellite_internet,geo_or_hybrid_satellite,29286,,,,,,,bgp_only,false,true,[prefix_only_in_bgp bgp_announced origin_asn_expected],0.970,0.000,2026-05-25,2026-08-12,,unchanged,,,,,,,
84.22.72.0/24,eutelsat_skylogic,eutelsat,satellite_internet,geo_or_hybrid_satellite,29286,,,,,,,bgp_only,false,true,[prefix_only_in_bgp bgp_announced origin_asn_expected],0.970,0.000,2026-05-25,2026-08-12,,unchanged,,,,,,,
84.22.73.0/24,eutelsat_skylogic,eutelsat,satellite_internet,geo_or_hybrid_satellite,29286,,,,,,,bgp_only,false,true,[prefix_only_in_bgp bgp_announced origin_asn_expected],0.970,0.000,2026-05-25,2026-08-12,,unchanged,,,,,,,
84.22.75.0/24,eutelsat_skylogic,eutelsat,satellite_internet,geo_or_hybrid_satellite,29286,,,,,,,bgp_only,false,true,[prefix_only_in_bgp bgp_announced origin_asn_expected],0.970,0.000,2026-05-25,2026-08-12,,unchanged,,,,,,,
84.22.76.0/24,speedcast,speedcast,satellite_service_provider,mixed_satellite,4913,,,,,,,bgp_only,false,true,[prefix_only_in_bgp bgp_announced origin_asn_expected],0.970,0.000,2026-05-25,2026-08-12,,unchanged,,,,,,,
84.22.77.0/24,eutelsat_skylogic,eutelsat,satellite_internet,geo_or_hybrid_satellite,29286,,,,,,,bgp_only,false,true,[prefix_only_in_bgp bgp_announced origin_asn_expected],0.970,0.000,2026-05-25,2026-08-12,,unchanged,,,,,,,
84.22.79.0/24,eutelsat_skylogic,eutelsat,satellite_internet,geo_or_hybrid_satellite,29286,,,,,,,bgp_only,false,true,[prefix_only_in_bgp bgp_announced origin_asn_expected],0.970,0.000,2026-05-25,2026-08-12,,unchanged,,,,,,,
84.254.128.0/18,eutelsat_skylogic,eutelsat,satellite_internet,geo_or_hybrid_satellite,29286,,,,,,,bgp_only,false,true,[prefix_only_in_bgp bgp_announced origin_asn_expected],0.970,0.000,2026-05-25,2026-08-12,,unchanged,,,,,,,
84.254.128.0/24,eutelsat_skylogic,eutelsat,satellite_internet,geo_or_hybrid_satellite,29286,,,,,,,bgp_only,false,true,[prefix_only_in_bgp bgp_announced origin_asn_expected],0.970,0.000,2026-05-25,2026-08-12,,unchanged,,,,,,,
84.254.129.0/24,eutelsat_skylogic,eutelsat,satellite_internet,geo_or_hybrid_satellite,29286,,,,,,,bgp_only,false,true,[prefix_only_in_bgp bgp_announced origin_asn_expected],0.970,0.000,2026-05-25,2026-08-12,,unchanged,,,,,,,
84.254.131.0/24,eutelsat_skylogic,eutelsat,satellite_internet,geo_or_hybrid_satellite,29286,,,,,,,bgp_only,false,true,[prefix_only_in_bgp bgp_announced origin_asn_expected],0.970,0.000,2026-05-25,2026-08-12,,unchanged,,,,,,,
84.254.132.0/24,eutelsat_skylogic,eutelsat,satellite_internet,geo_or_hybrid_satellite,29286,,,,,,,bgp_only,false,true,[prefix_only_in_bgp bgp_announced origin_asn_expected],0.970,0.000,2026-05-25,2026-08-12,,unchanged,,,,,,,
84.254.133.0/24,eutelsat_skylogic,eutelsat,satellite_internet,geo_or_hybrid_satellite,29286,,,,,,,bgp_only,false,true,[prefix_only_in_bgp bgp_announced origin_asn_expected],0.970,0.000,2026-05-25,2026-08-12,,unchanged,,,,,,,
84.254.138.0/24,eutelsat_skylogic,eutelsat,satellite_internet,geo_or_hybrid_satellite,29286,,,,,,,bgp_only,false,true,[prefix_only_in_bgp bgp_announced origin_asn_expected],0.970,0.000,2026-05-25,2026-08-12,,unchanged,,,,,,,
84.254.139.0/24,eutelsat_skylogic,eutelsat,satellite_internet,geo_or_hybrid_satellite,29286,,,,,,,bgp_only,false,true,[prefix_only_in_bgp bgp_announced origin_asn_expected],0.970,0.000,2026-05-25,2026-08-12,,unchanged,,,,,,,
84.254.140.0/24,eutelsat_skylogic,eutelsat,satellite_internet,geo_or_hybrid_satellite,29286,,,,,,,bgp_only,false,true,[prefix_only_in_bgp bgp_announced origin_asn_expected],0.970,0.000,2026-05-25,2026-08-12,,unchanged,,,,,,,
84.254.141.0/24,eutelsat_skylogic,eutelsat,satellite_internet,geo_or_hybrid_satellite,29286,,,,,,,bgp_only,false,true,[prefix_only_in_bgp bgp_announced origin_asn_expected],0.970,0.000,2026-05-25,2026-08-12,,unchanged,,,,,,,
84.254.143.0/24,eutelsat_skylogic,eutelsat,satellite_internet,geo_or_hybrid_satellite,29286,,,,,,,bgp_only,false,true,[prefix_only_in_bgp bgp_announced origin_asn_expected],0.970,0.000,2026-05-25,2026-08-12,,unchanged,,,,,,,
84.254.145.0/24,eutelsat_skylogic,eutelsat,satellite_internet,geo_or_hybrid_satellite,29286,,,,,,,bgp_only,false,true,[prefix_only_in_bgp bgp_announced origin_asn_expected],0.970,0.000,2026-07-24,2026-08-12,2026-07-24T06:04:10Z,unchanged,,,,,,,
84.254.146.0/24,eutelsat_skylogic,eutelsat,satellite_internet,geo_or_hybrid_satellite,29286,,,,,,,bgp_only,false,true,[prefix_only_in_bgp bgp_announced origin_asn_expected],0.970,0.000,2026-07-24,2026-08-12,2026-07-24T06:04:10Z,unchanged,,,,,,,
84.254.147.0/24,eutelsat_skylogic,eutelsat,satellite_internet,geo_or_hybrid_satellite,29286,,,,,,,bgp_only,false,true,[prefix_only_in_bgp bgp_announced origin_asn_expected],0.970,0.000,2026-05-25,2026-08-12,,unchanged,,,,,,,
84.254.148.0/24,eutelsat_skylogic,eutelsat,satellite_internet,geo_or_hybrid_satellite,29286,,,,,,,bgp_only,false,true,[prefix_only_in_bgp bgp_announced origin_asn_expected],0.970,0.000,2026-05-25,2026-08-12,,unchanged,,,,,,,
84.254.149.0/24,eutelsat_skylogic,eutelsat,satellite_internet,geo_or_hybrid_satellite,29286,,,,,,,bgp_only,false,true,[prefix_only_in_bgp bgp_announced origin_asn_expected],0.970,0.000,2026-05-25,2026-08-12,,unchanged,,,,,,,
84.254.150.0/24,eutelsat_skylogic,eutelsat,satellite_internet,geo_or_hybrid_satellite,29286,,,,,,,bgp_only,false,true,[prefix_only_in_bgp bgp_announced origin_asn_expected],0.970,0.000,2026-05-25,2026-08-12,,unchanged,,,,,,,
84.254.151.0/24,eutelsat_skylogic,eutelsat,satellite_internet,geo_or_hybrid_satellite,29286,,,,,,,bgp_only,false,true,[prefix_only_in_bgp bgp_announced origin_asn_expected],0.970,0.000,2026-05-25,2026-08-12,,unchanged,,,,,,,
84.254.152.0/24,eutelsat_skylogic,eutelsat,satellite_internet,geo_or_hybrid_satellite,29286,,,,,,,bgp_only,false,true,[prefix_only_in_bgp bgp_announced origin_asn_expected],0.970,0.000,2026-05-25,2026-08-12,,unchanged,,,,,,,
84.254.153.0/24,eutelsat_skylogic,eutelsat,satellite_internet,geo_or_hybrid_satellite,29286,,,,,,,bgp_only,false,true,[prefix_only_in_bgp bgp_announced origin_asn_expected],0.970,0.000,2026-05-25,2026-08-12,,unchanged,,,,,,,
84.254.154.0/24,eutelsat_skylogic,eutelsat,satellite_internet,geo_or_hybrid_satellite,29286,,,,,,,bgp_only,false,true,[prefix_only_in_bgp bgp_announced origin_asn_expected],0.970,0.000,2026-05-25,2026-08-12,,unchanged,,,,,,,
84.254.155.0/24,eutelsat_skylogic,eutelsat,satellite_internet,geo_or_hybrid_satellite,29286,,,,,,,bgp_only,false,true,[prefix_only_in_bgp bgp_announced origin_asn_expected],0.970,0.000,2026-05-25,2026-08-12,,unchanged,,,,,,,
84.254.156.0/24,eutelsat_skylogic,eutelsat,satellite_internet,geo_or_hybrid_satellite,29286,,,,,,,bgp_only,false,true,[prefix_only_in_bgp bgp_announced origin_asn_expected],0.970,0.000,2026-05-25,2026-08-12,,unchanged,,,,,,,
84.254.157.0/24,eutelsat_skylogic,eutelsat,satellite_internet,geo_or_hybrid_satellite,29286,,,,,,,bgp_only,false,true,[prefix_only_in_bgp bgp_announced origin_asn_expected],0.970,0.000,2026-05-25,2026-08-12,,unchanged,,,,,,,
84.254.158.0/24,eutelsat_skylogic,eutelsat,satellite_internet,geo_or_hybrid_satellite,29286,,,,,,,bgp_only,false,true,[prefix_only_in_bgp bgp_announced origin_asn_expected],0.970,0.000,2026-05-25,2026-08-12,,unchanged,,,,,,,
84.254.159.0/24,eutelsat_skylogic,eutelsat,satellite_internet,geo_or_hybrid_satellite,29286,,,,,,,bgp_only,false,true,[prefix_only_in_bgp bgp_announced origin_asn_expected],0.970,0.000,2026-05-25,2026-08-12,,unchanged,,,,,,,
84.254.160.0/24,eutelsat_skylogic,eutelsat,satellite_internet,geo_or_hybrid_satellite,29286,,,,,,,bgp_only,false,true,[prefix_only_in_bgp bgp_announced origin_asn_expected],0.970,0.000,2026-05-25,2026-08-12,,unchanged,,,,,,,
84.254.161.0/24,eutelsat_skylogic,eutelsat,satellite_internet,geo_or_hybrid_satellite,29286,,,,,,,bgp_only,false,true,[prefix_only_in_bgp bgp_announced origin_asn_expected],0.970,0.000,2026-05-25,2026-08-12,,unchanged,,,,,,,
84.254.162.0/24,eutelsat_skylogic,eutelsat,satellite_internet,geo_or_hybrid_satellite,29286,,,,,,,bgp_only,false,true,[prefix_only_in_bgp bgp_announced origin_asn_expected],0.970,0.000,2026-05-25,2026-08-12,,unchanged,,,,,,,
